,Tag_Used,Year,Month,Tag_Count
2308173,timer,2009,2,38
2308174,timer,2009,3,52
2308175,timer,2009,4,68
2308176,timer,2009,5,81
2308177,timer,2009,6,108
2308178,timer,2009,7,131
2308179,timer,2009,8,159
2308180,timer,2009,9,200
2308181,timer,2009,10,232
2308182,timer,2009,11,270
2308183,timer,2009,12,309
2308184,timer,2010,1,350
2308185,timer,2010,2,404
2308186,timer,2010,3,454
2308187,timer,2010,4,493
2308188,timer,2010,5,537
2308189,timer,2010,6,591
2308190,timer,2010,7,649
2308191,timer,2010,8,717
2308192,timer,2010,9,774
2308193,timer,2010,10,844
2308194,timer,2010,11,920
2308195,timer,2010,12,983
2308196,timer,2011,1,1071
2308197,timer,2011,2,1165
2308198,timer,2011,3,1274
2308199,timer,2011,4,1406
2308200,timer,2011,5,1543
2308201,timer,2011,6,1642
2308202,timer,2011,7,1763
2308203,timer,2011,8,1888
2308204,timer,2011,9,2010
2308205,timer,2011,10,2119
2308206,timer,2011,11,2255
2308207,timer,2011,12,2379
2308208,timer,2012,1,2508
2308209,timer,2012,2,2648
2308210,timer,2012,3,2788
2308211,timer,2012,4,2920
2308212,timer,2012,5,3051
2308213,timer,2012,6,3200
2308214,timer,2012,7,3356
2308215,timer,2012,8,3490
2308216,timer,2012,9,3625
2308217,timer,2012,10,3787
2308218,timer,2012,11,3950
2308219,timer,2012,12,4097
2308220,timer,2013,1,4250
2308221,timer,2013,2,4405
2308222,timer,2013,3,4606
2308223,timer,2013,4,4820
2308224,timer,2013,5,5025
2308225,timer,2013,6,5186
2308226,timer,2013,7,5345
2308227,timer,2013,8,5511
2308228,timer,2013,9,5701
2308229,timer,2013,10,5937
2308230,timer,2013,11,6153
2308231,timer,2013,12,6390
2308232,timer,2014,1,6595
2308233,timer,2014,2,6847
2308234,timer,2014,3,7085
2308235,timer,2014,4,7327
2308236,timer,2014,5,7555
2308237,timer,2014,6,7757
2308238,timer,2014,7,7956
2308239,timer,2014,8,8139
2308240,timer,2014,9,8312
2308241,timer,2014,10,8478
2308242,timer,2014,11,8640
2308243,timer,2014,12,8826
2308244,timer,2015,1,9006
2308245,timer,2015,2,9176
2308246,timer,2015,3,9385
2308247,timer,2015,4,9614
2308248,timer,2015,5,9823
2308249,timer,2015,6,10011
2308250,timer,2015,7,10198
2308251,timer,2015,8,10381
2308252,timer,2015,9,10544
2308253,timer,2015,10,10712
2308254,timer,2015,11,10899
2308255,timer,2015,12,11072
2308256,timer,2016,1,11240
2308257,timer,2016,2,11402
2308258,timer,2016,3,11583
2308259,timer,2016,4,11736
2308260,timer,2016,5,11943
2308261,timer,2016,6,12108
2308262,timer,2016,7,12249
2308263,timer,2016,8,12379
2308264,timer,2016,9,12510
2308265,timer,2016,10,12642
2308266,timer,2016,11,12787
2308267,timer,2016,12,12944
2308268,timer,2017,1,13107
2308269,timer,2017,2,13261
2308270,timer,2017,3,13428
2308271,timer,2017,4,13585
2308272,timer,2017,5,13749
2308273,timer,2017,6,13925
2308274,timer,2017,7,14087
2308275,timer,2017,8,14227
2308276,timer,2017,9,14353
2308277,timer,2017,10,14457
2308278,timer,2017,11,14590
2308279,timer,2017,12,14705
2308280,timer,2018,1,14828
2308281,timer,2018,2,14927
2308282,timer,2018,3,15021
2308283,timer,2018,4,15116
2308284,timer,2018,5,15226
2308285,timer,2018,6,15323
2308286,timer,2018,7,15412
2308287,timer,2018,8,15507
2308288,timer,2018,9,15585
2308289,timer,2018,10,15664
2308290,timer,2018,11,15743
2308291,timer,2018,12,15821
2308292,timer,2019,1,15903
2308293,timer,2019,2,15984
2308294,timer,2019,3,16063
2308295,timer,2019,4,16138
2308296,timer,2019,5,16213
2308297,timer,2019,6,16268
2308298,timer,2019,7,16344
2308299,timer,2019,8,16413
2308300,timer,2019,9,16480
2308301,timer,2019,10,16552
2308302,timer,2019,11,16636
2308303,timer,2019,12,16716
2308304,timer,2020,1,16809
2308305,timer,2020,2,16890
2308306,timer,2020,3,17001
2308307,timer,2020,4,17138
2308308,timer,2020,5,17267
2308309,timer,2020,6,17390
2308310,timer,2020,7,17501
2308311,timer,2020,8,17635
2308312,timer,2020,9,17723
2308313,timer,2020,10,17816
2308314,timer,2020,11,17906
2308315,timer,2020,12,17996
2308316,timer,2021,1,18111
2308317,timer,2021,2,18193
2308912,timestamp,2009,1,10
2308913,timestamp,2009,2,20
2308914,timestamp,2009,3,25
2308915,timestamp,2009,4,36
2308916,timestamp,2009,5,58
2308917,timestamp,2009,6,79
2308918,timestamp,2009,7,95
2308919,timestamp,2009,8,113
2308920,timestamp,2009,9,131
2308921,timestamp,2009,10,155
2308922,timestamp,2009,11,186
2308923,timestamp,2009,12,213
2308924,timestamp,2010,1,239
2308925,timestamp,2010,2,266
2308926,timestamp,2010,3,294
2308927,timestamp,2010,4,322
2308928,timestamp,2010,5,359
2308929,timestamp,2010,6,377
2308930,timestamp,2010,7,407
2308931,timestamp,2010,8,434
2308932,timestamp,2010,9,461
2308933,timestamp,2010,10,490
2308934,timestamp,2010,11,527
2308935,timestamp,2010,12,572
2308936,timestamp,2011,1,612
2308937,timestamp,2011,2,659
2308938,timestamp,2011,3,727
2308939,timestamp,2011,4,798
2308940,timestamp,2011,5,862
2308941,timestamp,2011,6,914
2308942,timestamp,2011,7,977
2308943,timestamp,2011,8,1034
2308944,timestamp,2011,9,1082
2308945,timestamp,2011,10,1140
2308946,timestamp,2011,11,1203
2308947,timestamp,2011,12,1264
2308948,timestamp,2012,1,1328
2308949,timestamp,2012,2,1405
2308950,timestamp,2012,3,1491
2308951,timestamp,2012,4,1569
2308952,timestamp,2012,5,1635
2308953,timestamp,2012,6,1700
2308954,timestamp,2012,7,1788
2308955,timestamp,2012,8,1874
2308956,timestamp,2012,9,1943
2308957,timestamp,2012,10,2020
2308958,timestamp,2012,11,2102
2308959,timestamp,2012,12,2181
2308960,timestamp,2013,1,2273
2308961,timestamp,2013,2,2362
2308962,timestamp,2013,3,2454
2308963,timestamp,2013,4,2536
2308964,timestamp,2013,5,2641
2308965,timestamp,2013,6,2747
2308966,timestamp,2013,7,2850
2308967,timestamp,2013,8,2951
2308968,timestamp,2013,9,3038
2308969,timestamp,2013,10,3131
2308970,timestamp,2013,11,3215
2308971,timestamp,2013,12,3312
2308972,timestamp,2014,1,3424
2308973,timestamp,2014,2,3511
2308974,timestamp,2014,3,3630
2308975,timestamp,2014,4,3731
2308976,timestamp,2014,5,3826
2308977,timestamp,2014,6,3912
2308978,timestamp,2014,7,4025
2308979,timestamp,2014,8,4130
2308980,timestamp,2014,9,4212
2308981,timestamp,2014,10,4298
2308982,timestamp,2014,11,4364
2308983,timestamp,2014,12,4450
2308984,timestamp,2015,1,4538
2308985,timestamp,2015,2,4635
2308986,timestamp,2015,3,4737
2308987,timestamp,2015,4,4829
2308988,timestamp,2015,5,4939
2308989,timestamp,2015,6,5040
2308990,timestamp,2015,7,5143
2308991,timestamp,2015,8,5227
2308992,timestamp,2015,9,5330
2308993,timestamp,2015,10,5428
2308994,timestamp,2015,11,5510
2308995,timestamp,2015,12,5601
2308996,timestamp,2016,1,5683
2308997,timestamp,2016,2,5753
2308998,timestamp,2016,3,5870
2308999,timestamp,2016,4,5976
2309000,timestamp,2016,5,6065
2309001,timestamp,2016,6,6165
2309002,timestamp,2016,7,6244
2309003,timestamp,2016,8,6331
2309004,timestamp,2016,9,6403
2309005,timestamp,2016,10,6483
2309006,timestamp,2016,11,6571
2309007,timestamp,2016,12,6636
2309008,timestamp,2017,1,6733
2309009,timestamp,2017,2,6828
2309010,timestamp,2017,3,6929
2309011,timestamp,2017,4,7016
2309012,timestamp,2017,5,7100
2309013,timestamp,2017,6,7183
2309014,timestamp,2017,7,7280
2309015,timestamp,2017,8,7377
2309016,timestamp,2017,9,7456
2309017,timestamp,2017,10,7555
2309018,timestamp,2017,11,7643
2309019,timestamp,2017,12,7733
2309020,timestamp,2018,1,7832
2309021,timestamp,2018,2,7926
2309022,timestamp,2018,3,8023
2309023,timestamp,2018,4,8120
2309024,timestamp,2018,5,8233
2309025,timestamp,2018,6,8317
2309026,timestamp,2018,7,8408
2309027,timestamp,2018,8,8487
2309028,timestamp,2018,9,8572
2309029,timestamp,2018,10,8650
2309030,timestamp,2018,11,8741
2309031,timestamp,2018,12,8813
2309032,timestamp,2019,1,8900
2309033,timestamp,2019,2,9003
2309034,timestamp,2019,3,9098
2309035,timestamp,2019,4,9198
2309036,timestamp,2019,5,9266
2309037,timestamp,2019,6,9341
2309038,timestamp,2019,7,9440
2309039,timestamp,2019,8,9538
2309040,timestamp,2019,9,9631
2309041,timestamp,2019,10,9732
2309042,timestamp,2019,11,9839
2309043,timestamp,2019,12,9926
2309044,timestamp,2020,1,10021
2309045,timestamp,2020,2,10126
2309046,timestamp,2020,3,10255
2309047,timestamp,2020,4,10389
2309048,timestamp,2020,5,10510
2309049,timestamp,2020,6,10624
2309050,timestamp,2020,7,10758
2309051,timestamp,2020,8,10875
2309052,timestamp,2020,9,10985
2309053,timestamp,2020,10,11074
2309054,timestamp,2020,11,11155
2309055,timestamp,2020,12,11261
2309056,timestamp,2021,1,11366
2309057,timestamp,2021,2,11479
2309545,timezone,2009,1,17
2309546,timezone,2009,2,34
2309547,timezone,2009,3,54
2309548,timezone,2009,4,73
2309549,timezone,2009,5,92
2309550,timezone,2009,6,116
2309551,timezone,2009,7,132
2309552,timezone,2009,8,158
2309553,timezone,2009,9,180
2309554,timezone,2009,10,210
2309555,timezone,2009,11,254
2309556,timezone,2009,12,278
2309557,timezone,2010,1,309
2309558,timezone,2010,2,342
2309559,timezone,2010,3,381
2309560,timezone,2010,4,419
2309561,timezone,2010,5,468
2309562,timezone,2010,6,498
2309563,timezone,2010,7,552
2309564,timezone,2010,8,596
2309565,timezone,2010,9,637
2309566,timezone,2010,10,676
2309567,timezone,2010,11,729
2309568,timezone,2010,12,781
2309569,timezone,2011,1,835
2309570,timezone,2011,2,892
2309571,timezone,2011,3,956
2309572,timezone,2011,4,1031
2309573,timezone,2011,5,1104
2309574,timezone,2011,6,1167
2309575,timezone,2011,7,1230
2309576,timezone,2011,8,1301
2309577,timezone,2011,9,1373
2309578,timezone,2011,10,1438
2309579,timezone,2011,11,1512
2309580,timezone,2011,12,1574
2309581,timezone,2012,1,1645
2309582,timezone,2012,2,1703
2309583,timezone,2012,3,1796
2309584,timezone,2012,4,1889
2309585,timezone,2012,5,1988
2309586,timezone,2012,6,2069
2309587,timezone,2012,7,2150
2309588,timezone,2012,8,2264
2309589,timezone,2012,9,2356
2309590,timezone,2012,10,2447
2309591,timezone,2012,11,2555
2309592,timezone,2012,12,2654
2309593,timezone,2013,1,2752
2309594,timezone,2013,2,2844
2309595,timezone,2013,3,2955
2309596,timezone,2013,4,3064
2309597,timezone,2013,5,3156
2309598,timezone,2013,6,3256
2309599,timezone,2013,7,3361
2309600,timezone,2013,8,3485
2309601,timezone,2013,9,3575
2309602,timezone,2013,10,3697
2309603,timezone,2013,11,3784
2309604,timezone,2013,12,3868
2309605,timezone,2014,1,3954
2309606,timezone,2014,2,4046
2309607,timezone,2014,3,4160
2309608,timezone,2014,4,4264
2309609,timezone,2014,5,4370
2309610,timezone,2014,6,4448
2309611,timezone,2014,7,4530
2309612,timezone,2014,8,4637
2309613,timezone,2014,9,4712
2309614,timezone,2014,10,4815
2309615,timezone,2014,11,4899
2309616,timezone,2014,12,4982
2309617,timezone,2015,1,5053
2309618,timezone,2015,2,5141
2309619,timezone,2015,3,5236
2309620,timezone,2015,4,5333
2309621,timezone,2015,5,5402
2309622,timezone,2015,6,5503
2309623,timezone,2015,7,5598
2309624,timezone,2015,8,5693
2309625,timezone,2015,9,5773
2309626,timezone,2015,10,5868
2309627,timezone,2015,11,5970
2309628,timezone,2015,12,6046
2309629,timezone,2016,1,6126
2309630,timezone,2016,2,6213
2309631,timezone,2016,3,6331
2309632,timezone,2016,4,6436
2309633,timezone,2016,5,6502
2309634,timezone,2016,6,6589
2309635,timezone,2016,7,6662
2309636,timezone,2016,8,6741
2309637,timezone,2016,9,6826
2309638,timezone,2016,10,6892
2309639,timezone,2016,11,6977
2309640,timezone,2016,12,7039
2309641,timezone,2017,1,7108
2309642,timezone,2017,2,7180
2309643,timezone,2017,3,7265
2309644,timezone,2017,4,7340
2309645,timezone,2017,5,7406
2309646,timezone,2017,6,7499
2309647,timezone,2017,7,7579
2309648,timezone,2017,8,7656
2309649,timezone,2017,9,7741
2309650,timezone,2017,10,7810
2309651,timezone,2017,11,7882
2309652,timezone,2017,12,7944
2309653,timezone,2018,1,8014
2309654,timezone,2018,2,8089
2309655,timezone,2018,3,8173
2309656,timezone,2018,4,8265
2309657,timezone,2018,5,8342
2309658,timezone,2018,6,8404
2309659,timezone,2018,7,8482
2309660,timezone,2018,8,8550
2309661,timezone,2018,9,8617
2309662,timezone,2018,10,8703
2309663,timezone,2018,11,8773
2309664,timezone,2018,12,8830
2309665,timezone,2019,1,8878
2309666,timezone,2019,2,8938
2309667,timezone,2019,3,9013
2309668,timezone,2019,4,9093
2309669,timezone,2019,5,9159
2309670,timezone,2019,6,9204
2309671,timezone,2019,7,9277
2309672,timezone,2019,8,9333
2309673,timezone,2019,9,9388
2309674,timezone,2019,10,9465
2309675,timezone,2019,11,9537
2309676,timezone,2019,12,9594
2309677,timezone,2020,1,9648
2309678,timezone,2020,2,9703
2309679,timezone,2020,3,9762
2309680,timezone,2020,4,9852
2309681,timezone,2020,5,9948
2309682,timezone,2020,6,10037
2309683,timezone,2020,7,10130
2309684,timezone,2020,8,10206
2309685,timezone,2020,9,10282
2309686,timezone,2020,10,10371
2309687,timezone,2020,11,10454
2309688,timezone,2020,12,10510
2309689,timezone,2021,1,10595
2309690,timezone,2021,2,10667
2311128,tinymce,2009,1,5
2311129,tinymce,2009,2,15
2311130,tinymce,2009,3,23
2311131,tinymce,2009,4,35
2311132,tinymce,2009,5,48
2311133,tinymce,2009,6,56
2311134,tinymce,2009,7,71
2311135,tinymce,2009,8,90
2311136,tinymce,2009,9,108
2311137,tinymce,2009,10,130
2311138,tinymce,2009,11,146
2311139,tinymce,2009,12,170
2311140,tinymce,2010,1,191
2311141,tinymce,2010,2,215
2311142,tinymce,2010,3,238
2311143,tinymce,2010,4,270
2311144,tinymce,2010,5,294
2311145,tinymce,2010,6,331
2311146,tinymce,2010,7,373
2311147,tinymce,2010,8,404
2311148,tinymce,2010,9,442
2311149,tinymce,2010,10,475
2311150,tinymce,2010,11,525
2311151,tinymce,2010,12,586
2311152,tinymce,2011,1,631
2311153,tinymce,2011,2,674
2311154,tinymce,2011,3,734
2311155,tinymce,2011,4,809
2311156,tinymce,2011,5,877
2311157,tinymce,2011,6,940
2311158,tinymce,2011,7,991
2311159,tinymce,2011,8,1061
2311160,tinymce,2011,9,1117
2311161,tinymce,2011,10,1188
2311162,tinymce,2011,11,1245
2311163,tinymce,2011,12,1296
2311164,tinymce,2012,1,1355
2311165,tinymce,2012,2,1427
2311166,tinymce,2012,3,1535
2311167,tinymce,2012,4,1613
2311168,tinymce,2012,5,1681
2311169,tinymce,2012,6,1751
2311170,tinymce,2012,7,1850
2311171,tinymce,2012,8,1947
2311172,tinymce,2012,9,2026
2311173,tinymce,2012,10,2126
2311174,tinymce,2012,11,2210
2311175,tinymce,2012,12,2307
2311176,tinymce,2013,1,2412
2311177,tinymce,2013,2,2488
2311178,tinymce,2013,3,2586
2311179,tinymce,2013,4,2692
2311180,tinymce,2013,5,2791
2311181,tinymce,2013,6,2910
2311182,tinymce,2013,7,3056
2311183,tinymce,2013,8,3135
2311184,tinymce,2013,9,3224
2311185,tinymce,2013,10,3304
2311186,tinymce,2013,11,3379
2311187,tinymce,2013,12,3447
2311188,tinymce,2014,1,3525
2311189,tinymce,2014,2,3576
2311190,tinymce,2014,3,3636
2311191,tinymce,2014,4,3716
2311192,tinymce,2014,5,3792
2311193,tinymce,2014,6,3859
2311194,tinymce,2014,7,3922
2311195,tinymce,2014,8,3979
2311196,tinymce,2014,9,4025
2311197,tinymce,2014,10,4076
2311198,tinymce,2014,11,4125
2311199,tinymce,2014,12,4174
2311200,tinymce,2015,1,4214
2311201,tinymce,2015,2,4261
2311202,tinymce,2015,3,4299
2311203,tinymce,2015,4,4353
2311204,tinymce,2015,5,4402
2311205,tinymce,2015,6,4453
2311206,tinymce,2015,7,4514
2311207,tinymce,2015,8,4560
2311208,tinymce,2015,9,4619
2311209,tinymce,2015,10,4682
2311210,tinymce,2015,11,4741
2311211,tinymce,2015,12,4804
2311212,tinymce,2016,1,4878
2311213,tinymce,2016,2,4945
2311214,tinymce,2016,3,5003
2311215,tinymce,2016,4,5067
2311216,tinymce,2016,5,5115
2311217,tinymce,2016,6,5164
2311218,tinymce,2016,7,5221
2311219,tinymce,2016,8,5269
2311220,tinymce,2016,9,5322
2311221,tinymce,2016,10,5377
2311222,tinymce,2016,11,5428
2311223,tinymce,2016,12,5483
2311224,tinymce,2017,1,5542
2311225,tinymce,2017,2,5577
2311226,tinymce,2017,3,5641
2311227,tinymce,2017,4,5701
2311228,tinymce,2017,5,5753
2311229,tinymce,2017,6,5805
2311230,tinymce,2017,7,5862
2311231,tinymce,2017,8,5913
2311232,tinymce,2017,9,5956
2311233,tinymce,2017,10,5997
2311234,tinymce,2017,11,6035
2311235,tinymce,2017,12,6071
2311236,tinymce,2018,1,6101
2311237,tinymce,2018,2,6139
2311238,tinymce,2018,3,6187
2311239,tinymce,2018,4,6227
2311240,tinymce,2018,5,6276
2311241,tinymce,2018,6,6313
2311242,tinymce,2018,7,6355
2311243,tinymce,2018,8,6393
2311244,tinymce,2018,9,6423
2311245,tinymce,2018,10,6447
2311246,tinymce,2018,11,6477
2311247,tinymce,2018,12,6495
2311248,tinymce,2019,1,6530
2311249,tinymce,2019,2,6564
2311250,tinymce,2019,3,6596
2311251,tinymce,2019,4,6627
2311252,tinymce,2019,5,6665
2311253,tinymce,2019,6,6688
2311254,tinymce,2019,7,6726
2311255,tinymce,2019,8,6760
2311256,tinymce,2019,9,6784
2311257,tinymce,2019,10,6808
2311258,tinymce,2019,11,6847
2311259,tinymce,2019,12,6867
2311260,tinymce,2020,1,6891
2311261,tinymce,2020,2,6920
2311262,tinymce,2020,3,6966
2311263,tinymce,2020,4,7025
2311264,tinymce,2020,5,7080
2311265,tinymce,2020,6,7139
2311266,tinymce,2020,7,7173
2311267,tinymce,2020,8,7217
2311268,tinymce,2020,9,7256
2311269,tinymce,2020,10,7330
2311270,tinymce,2020,11,7386
2311271,tinymce,2020,12,7432
2311272,tinymce,2021,1,7496
2311273,tinymce,2021,2,7575
2314080,tkinter,2009,1,3
2314081,tkinter,2009,2,7
2314082,tkinter,2009,3,11
2314083,tkinter,2009,4,19
2314084,tkinter,2009,5,25
2314085,tkinter,2009,6,34
2314086,tkinter,2009,7,43
2314087,tkinter,2009,8,45
2314088,tkinter,2009,9,51
2314089,tkinter,2009,10,57
2314090,tkinter,2009,11,65
2314091,tkinter,2009,12,78
2314092,tkinter,2010,1,86
2314093,tkinter,2010,2,101
2314094,tkinter,2010,3,116
2314095,tkinter,2010,4,124
2314096,tkinter,2010,5,137
2314097,tkinter,2010,6,158
2314098,tkinter,2010,7,195
2314099,tkinter,2010,8,222
2314100,tkinter,2010,9,250
2314101,tkinter,2010,10,316
2314102,tkinter,2010,11,389
2314103,tkinter,2010,12,427
2314104,tkinter,2011,1,464
2314105,tkinter,2011,2,493
2314106,tkinter,2011,3,529
2314107,tkinter,2011,4,566
2314108,tkinter,2011,5,626
2314109,tkinter,2011,6,671
2314110,tkinter,2011,7,734
2314111,tkinter,2011,8,795
2314112,tkinter,2011,9,844
2314113,tkinter,2011,10,902
2314114,tkinter,2011,11,948
2314115,tkinter,2011,12,998
2314116,tkinter,2012,1,1050
2314117,tkinter,2012,2,1112
2314118,tkinter,2012,3,1180
2314119,tkinter,2012,4,1248
2314120,tkinter,2012,5,1326
2314121,tkinter,2012,6,1430
2314122,tkinter,2012,7,1518
2314123,tkinter,2012,8,1584
2314124,tkinter,2012,9,1633
2314125,tkinter,2012,10,1734
2314126,tkinter,2012,11,1827
2314127,tkinter,2012,12,1911
2314128,tkinter,2013,1,2020
2314129,tkinter,2013,2,2134
2314130,tkinter,2013,3,2317
2314131,tkinter,2013,4,2498
2314132,tkinter,2013,5,2692
2314133,tkinter,2013,6,2853
2314134,tkinter,2013,7,3088
2314135,tkinter,2013,8,3256
2314136,tkinter,2013,9,3395
2314137,tkinter,2013,10,3570
2314138,tkinter,2013,11,3755
2314139,tkinter,2013,12,3971
2314140,tkinter,2014,1,4171
2314141,tkinter,2014,2,4355
2314142,tkinter,2014,3,4586
2314143,tkinter,2014,4,4827
2314144,tkinter,2014,5,5034
2314145,tkinter,2014,6,5238
2314146,tkinter,2014,7,5469
2314147,tkinter,2014,8,5638
2314148,tkinter,2014,9,5815
2314149,tkinter,2014,10,6001
2314150,tkinter,2014,11,6254
2314151,tkinter,2014,12,6472
2314152,tkinter,2015,1,6720
2314153,tkinter,2015,2,6946
2314154,tkinter,2015,3,7235
2314155,tkinter,2015,4,7532
2314156,tkinter,2015,5,7824
2314157,tkinter,2015,6,8093
2314158,tkinter,2015,7,8378
2314159,tkinter,2015,8,8643
2314160,tkinter,2015,9,8873
2314161,tkinter,2015,10,9142
2314162,tkinter,2015,11,9421
2314163,tkinter,2015,12,9701
2314164,tkinter,2016,1,9999
2314165,tkinter,2016,2,10290
2314166,tkinter,2016,3,10667
2314167,tkinter,2016,4,10991
2314168,tkinter,2016,5,11305
2314169,tkinter,2016,6,11560
2314170,tkinter,2016,7,11888
2314171,tkinter,2016,8,12154
2314172,tkinter,2016,9,12406
2314173,tkinter,2016,10,12634
2314174,tkinter,2016,11,12942
2314175,tkinter,2016,12,13254
2314176,tkinter,2017,1,13586
2314177,tkinter,2017,2,13924
2314178,tkinter,2017,3,14382
2314179,tkinter,2017,4,14809
2314180,tkinter,2017,5,15216
2314181,tkinter,2017,6,15622
2314182,tkinter,2017,7,16011
2314183,tkinter,2017,8,16351
2314184,tkinter,2017,9,16679
2314185,tkinter,2017,10,17023
2314186,tkinter,2017,11,17414
2314187,tkinter,2017,12,17825
2314188,tkinter,2018,1,18197
2314189,tkinter,2018,2,18542
2314190,tkinter,2018,3,18915
2314191,tkinter,2018,4,19302
2314192,tkinter,2018,5,19743
2314193,tkinter,2018,6,20097
2314194,tkinter,2018,7,20482
2314195,tkinter,2018,8,20851
2314196,tkinter,2018,9,21165
2314197,tkinter,2018,10,21540
2314198,tkinter,2018,11,21943
2314199,tkinter,2018,12,22350
2314200,tkinter,2019,1,22771
2314201,tkinter,2019,2,23130
2314202,tkinter,2019,3,23585
2314203,tkinter,2019,4,24145
2314204,tkinter,2019,5,24574
2314205,tkinter,2019,6,24937
2314206,tkinter,2019,7,25403
2314207,tkinter,2019,8,25810
2314208,tkinter,2019,9,26210
2314209,tkinter,2019,10,26687
2314210,tkinter,2019,11,27120
2314211,tkinter,2019,12,27561
2314212,tkinter,2020,1,28036
2314213,tkinter,2020,2,28488
2314214,tkinter,2020,3,29060
2314215,tkinter,2020,4,29919
2314216,tkinter,2020,5,30768
2314217,tkinter,2020,6,31545
2314218,tkinter,2020,7,32463
2314219,tkinter,2020,8,33356
2314220,tkinter,2020,9,34074
2314221,tkinter,2020,10,34732
2314222,tkinter,2020,11,35379
2314223,tkinter,2020,12,36144
2314224,tkinter,2021,1,36942
2314225,tkinter,2021,2,37690
2319642,tomcat,2009,1,43
2319643,tomcat,2009,2,72
2319644,tomcat,2009,3,119
2319645,tomcat,2009,4,184
2319646,tomcat,2009,5,237
2319647,tomcat,2009,6,319
2319648,tomcat,2009,7,426
2319649,tomcat,2009,8,505
2319650,tomcat,2009,9,597
2319651,tomcat,2009,10,684
2319652,tomcat,2009,11,783
2319653,tomcat,2009,12,859
2319654,tomcat,2010,1,950
2319655,tomcat,2010,2,1052
2319656,tomcat,2010,3,1177
2319657,tomcat,2010,4,1301
2319658,tomcat,2010,5,1422
2319659,tomcat,2010,6,1569
2319660,tomcat,2010,7,1692
2319661,tomcat,2010,8,1822
2319662,tomcat,2010,9,1975
2319663,tomcat,2010,10,2129
2319664,tomcat,2010,11,2327
2319665,tomcat,2010,12,2479
2319666,tomcat,2011,1,2702
2319667,tomcat,2011,2,2909
2319668,tomcat,2011,3,3187
2319669,tomcat,2011,4,3452
2319670,tomcat,2011,5,3679
2319671,tomcat,2011,6,3928
2319672,tomcat,2011,7,4146
2319673,tomcat,2011,8,4393
2319674,tomcat,2011,9,4632
2319675,tomcat,2011,10,4888
2319676,tomcat,2011,11,5159
2319677,tomcat,2011,12,5421
2319678,tomcat,2012,1,5708
2319679,tomcat,2012,2,6026
2319680,tomcat,2012,3,6390
2319681,tomcat,2012,4,6729
2319682,tomcat,2012,5,7093
2319683,tomcat,2012,6,7466
2319684,tomcat,2012,7,7840
2319685,tomcat,2012,8,8208
2319686,tomcat,2012,9,8539
2319687,tomcat,2012,10,8905
2319688,tomcat,2012,11,9242
2319689,tomcat,2012,12,9563
2319690,tomcat,2013,1,9906
2319691,tomcat,2013,2,10283
2319692,tomcat,2013,3,10647
2319693,tomcat,2013,4,11022
2319694,tomcat,2013,5,11413
2319695,tomcat,2013,6,11778
2319696,tomcat,2013,7,12155
2319697,tomcat,2013,8,12536
2319698,tomcat,2013,9,12966
2319699,tomcat,2013,10,13461
2319700,tomcat,2013,11,13892
2319701,tomcat,2013,12,14307
2319702,tomcat,2014,1,14758
2319703,tomcat,2014,2,15188
2319704,tomcat,2014,3,15725
2319705,tomcat,2014,4,16193
2319706,tomcat,2014,5,16662
2319707,tomcat,2014,6,17076
2319708,tomcat,2014,7,17559
2319709,tomcat,2014,8,17971
2319710,tomcat,2014,9,18417
2319711,tomcat,2014,10,18801
2319712,tomcat,2014,11,19228
2319713,tomcat,2014,12,19599
2319714,tomcat,2015,1,20032
2319715,tomcat,2015,2,20424
2319716,tomcat,2015,3,20875
2319717,tomcat,2015,4,21332
2319718,tomcat,2015,5,21792
2319719,tomcat,2015,6,22241
2319720,tomcat,2015,7,22707
2319721,tomcat,2015,8,23155
2319722,tomcat,2015,9,23577
2319723,tomcat,2015,10,23994
2319724,tomcat,2015,11,24364
2319725,tomcat,2015,12,24813
2319726,tomcat,2016,1,25195
2319727,tomcat,2016,2,25587
2319728,tomcat,2016,3,26035
2319729,tomcat,2016,4,26469
2319730,tomcat,2016,5,26876
2319731,tomcat,2016,6,27277
2319732,tomcat,2016,7,27644
2319733,tomcat,2016,8,28057
2319734,tomcat,2016,9,28452
2319735,tomcat,2016,10,28797
2319736,tomcat,2016,11,29135
2319737,tomcat,2016,12,29447
2319738,tomcat,2017,1,29792
2319739,tomcat,2017,2,30117
2319740,tomcat,2017,3,30489
2319741,tomcat,2017,4,30814
2319742,tomcat,2017,5,31175
2319743,tomcat,2017,6,31510
2319744,tomcat,2017,7,31860
2319745,tomcat,2017,8,32215
2319746,tomcat,2017,9,32532
2319747,tomcat,2017,10,32836
2319748,tomcat,2017,11,33115
2319749,tomcat,2017,12,33367
2319750,tomcat,2018,1,33644
2319751,tomcat,2018,2,33910
2319752,tomcat,2018,3,34158
2319753,tomcat,2018,4,34392
2319754,tomcat,2018,5,34637
2319755,tomcat,2018,6,34853
2319756,tomcat,2018,7,35080
2319757,tomcat,2018,8,35309
2319758,tomcat,2018,9,35481
2319759,tomcat,2018,10,35703
2319760,tomcat,2018,11,35918
2319761,tomcat,2018,12,36134
2319762,tomcat,2019,1,36332
2319763,tomcat,2019,2,36513
2319764,tomcat,2019,3,36714
2319765,tomcat,2019,4,36870
2319766,tomcat,2019,5,37033
2319767,tomcat,2019,6,37190
2319768,tomcat,2019,7,37349
2319769,tomcat,2019,8,37495
